Species,Specimen ID,Observed FL (inches),FFL mm,GSMFC Margin,Whole Weight g,Whole Weight Gutted g,Macro sex,Edge type PC,Fishing Mode,Fishery,Source Code,Sampling Unit ID,Barcode,Month,Catch Month,Catch Day,Capture Date,State,County Landed,Headboat Area,NMFS Statistical Grid,Gear Code,Gear Name,Gear Group Code,Depth m,Observed TL in,Observed Natural TL mm,Observed FL (cm),Area Landed,GulfSide,DNA Tube,Otolith tube,Standard Length mm,SEAMAP Start Date/Time,SEAMAP End Date/Time,SEAMAP Start Depth,SEAMAP End Depth,PC Coll #,Notes,Capture Date,Catch Year,Ring Count,PC Edge type,Numeric Capture Date,Ring Count+Edge Type (Calender Age),Year Fraction,Year Fraction Check,GS_Edge Type,Annuli,Specimen ID,Final Age,,,,
Lutjanus synagris,2016LS-1053-1,9.65,245,,220,,M,2_PC,HB,REC,HB,73272,,May,5,10,5/10/2016,FL,CHARLOTTE,21,,HL,Hand-Line,HL,,10.43,265,,,East,,,,,,,,,,5/10/2016,2016,3,2,42500,3,0.14,116.35866,,3,2016LS-1053-1,2.857631759,,,,
Lutjanus synagris,2017LS-3-30,,257,,,,U,6_PC,CM,CM,TIP,,TIP_20170421204,Jan,5,11,5/11/2017,FL,PINELLAS,,5.9998,HL,ROD AND REEL,,,,,,,East,,,,,,,,,GUTTED - HEAD ON,5/11/2017,2017,2,6,42866,3,0.14,117.36,,2,2017LS-3-30,2.86036961,,,,
Lutjanus synagris,2017LS-3-31,,330,,,,U,2_PC,CM,CM,TIP,,TIP_20170421207,Jan,5,11,5/11/2017,FL,PINELLAS,,5.9998,HL,ROD AND REEL,,,,,,,East,,,,,,,,,GUTTED - HEAD ON,5/11/2017,2017,3,2,42866,3,0.14,117.36,,3,2017LS-3-31,2.86036961,,,,
Lutjanus synagris,2015LS-1095-2,10.24,260,,280,,F,2_PC,HB,REC,HB,72708,,Jun,6,11,6/11/2015,FL,CHARLOTTE,21,,HL,Hand-Line,HL,,11.02,280,,,East,,,,,,,,,,6/11/2015,2015,3,2,42166,3,0.05,115.44422,,3,2015LS-1095-2,2.945242984,,,,
Lutjanus synagris,2021LS-SSMP-1,10.98,279,4,,,M,,Trawling,FI,SEAMAP,,MTB2108122,June,6,17,6/17/2021,FL,UNK,,,,Trawl,,,,302,,,U,,,235,6/17/2021 17:23,6/17/2021 17:53,21.2,21.6,,,6/17/2021,2021,2,6,44364,3,0.04,121.46201,4,2,2021LS-SSMP-1,2.961670089,,,,
Lutjanus synagris,2021LS-SSMP-28,6.81,173,1,,,F,,Trawling,FI,SEAMAP,,MTB2108401,June,6,22,6/22/2021,FL,UNK,,,,Trawl,,,,183,,,U,,,146,6/22/2021 1:48,6/22/2021 2:18,9.3,9.4,,,6/22/2021,2021,3,2,44369,3,0.02,121.47570,1,3,2021LS-SSMP-28,2.975359343,,,,
Lutjanus synagris,2021LS-SSMP-32,6.69,170,1,,,F,,Trawling,FI,SEAMAP,,MTB2108411,June,6,22,6/22/2021,FL,UNK,,,,Trawl,,,,183,,,U,,,144,6/22/2021 4:09,6/22/2021 4:39,8.3,8.2,,,6/22/2021,2021,3,2,44369,3,0.02,121.47570,1,3,2021LS-SSMP-32,2.975359343,,,,
Lutjanus synagris,2021LS-SSMP-35,6.77,172,4,,,F,,Trawling,FI,SEAMAP,,MTB2108420,June,6,22,6/22/2021,FL,UNK,,,,Trawl,,,,188,,,U,,,145,6/22/2021 9:18,6/22/2021 9:48,8.9,8.6,,,6/22/2021,2021,2,6,44369,3,0.02,121.47570,4,2,2021LS-SSMP-35,2.975359343,,,,
Lutjanus synagris,2016LS-1059-7,11.42,290,,420,,M,2_PC,HB,REC,HB,73157,,Jun,6,24,6/24/2016,MS,HARRISON,28,,HL,Hand-Line,HL,,12.28,312,,,East,,,,,,,,,,6/24/2016,2016,3,2,42545,3,0.02,116.48186,,3,2016LS-1059-7,2.980835044,,,,
Lutjanus synagris,2021LS-SSMP-64,10.59,269,1,,,M,,Trawling,FI,SEAMAP,,MTB2108641,June,6,24,6/24/2021,FL,UNK,,,,Trawl,,,,290,,,U,,,227,6/24/2021 1:45,6/24/2021 2:15,14,12.8,,,6/24/2021,2021,3,2,44371,3,0.02,121.48118,1,3,2021LS-SSMP-64,2.980835044,,,,
Lutjanus synagris,2017LS-1052-866,11.38,289,,382,,F,2_PC,HB,REC,PCLAB,498,PCL201700100866,Jun,6,25,6/25/2017,FL,BAY,,,HL,Hand-Line,HL,,,,,,East,,,,,,,,,,6/25/2017,2017,3,2,42911,3,0.02,117.48392,,3,2017LS-1052-866,2.983572895,,,,
Lutjanus synagris,2015LS-1043-847,15.79,401,,,,M,2_PC,CP,REC,PCLAB,110,PCL201500100847,Jun,6,28,6/28/2015,FL,BAY,,,HL,Hand-Line,HL,,,,,,East,,,,,,,,,,6/28/2015,2015,3,2,42183,3,0.01,115.49076,,3,2015LS-1043-847,2.991786448,,,,
Lutjanus synagris,2017LS-1053-901,10.75,273,,338,,F,2_PC,HB,REC,PCLAB,501,PCL201700100901,Jun,6,28,6/28/2017,FL,BAY,,,HL,Hand-Line,HL,,,,,,East,,,,,,,,,,6/28/2017,2017,3,2,42914,3,0.01,117.49213,,3,2017LS-1053-901,2.991786448,,,,
Lutjanus synagris,2016LS-1061-8,12.09,307,,480,,M,2_PC,HB,REC,HB,73161,,Jun,6,30,6/30/2016,MS,HARRISON,28,,HL,Hand-Line,HL,,,,,,East,,,,,,,,,,6/30/2016,2016,3,2,42551,3,0,116.49829,,3,2016LS-1061-8,2.997262149,,,,
Lutjanus synagris,2015LS-3-259,,255,,,,U,2_PC,CM,CM,TIP,,TIP_20150225456,Jan,6,30,6/30/2015,FL,PINELLAS,,4.9998,HL,ROD AND REEL,,,,,,,East,,,,,,,,,GUTTED - HEAD ON,6/30/2015,2015,3,2,42185,3,0.00,115.50,,3,2015LS-3-259,2.997262149,,,,
Lutjanus synagris,2015LS-1018-7,11.81,300,,430,,F,2_PC,HB,REC,HB,72820,,Jul,7,2,7/2/2015,MS,HARRISON,28,,HL,Hand-Line,HL,,12.52,318,,,East,,,,,,,,,,7/2/2015,2015,3,2,42187,3,0,115.50171,,3,2015LS-1018-7,3.002737851,,,,
Lutjanus synagris,2015LS-1019-4,13.54,344,,610,,F,2_PC,HB,REC,HB,72824,,Jul,7,6,7/6/2015,MS,HARRISON,28,,HL,Hand-Line,HL,,14.37,365,,,East,,,,,,,,,,7/6/2015,2015,3,2,42191,3,0.01,115.51266,,3,2015LS-1019-4,3.013689254,,,,
Lutjanus synagris,2015LS-1060-3,9.45,240,,200,,F,2_PC,HB,REC,HB,72719,,Jul,7,7,7/7/2015,FL,SARASOTA,21,,HL,Hand-Line,HL,,10.24,260,,,East,,,,,,,,,,7/7/2015,2015,3,2,42192,3,0.02,115.51540,,3,2015LS-1060-3,3.016427105,,,,
Lutjanus synagris,2016LS-3-182,,310,,,,U,6_PC,CM,CM,TIP,,TIP_20161311597,Jan,7,7,7/7/2016,FL,MANATEE,,5.9998,VLL,"BUOY GEAR, VERTICAL",,,,,,,East,,,,,,,,,GUTTED - HEAD ON,7/7/2016,2016,3,6,42558,3,0.02,116.52,,3,2016LS-3-182,3.016427105,,,,
Lutjanus synagris,2017LS-1057-991,11.46,291,,391,,F,2_PC,HB,REC,PCLAB,510,PCL201700100991,Jul,7,8,7/8/2017,FL,BAY,,,HL,Hand-Line,HL,,,,,,East,,,,,,,,,,7/8/2017,2017,3,2,42924,3,0.02,117.51951,,3,2017LS-1057-991,3.019164956,,,,
Lutjanus synagris,2016LS-1067-837,13.5,343,,660,,M,6_PC,HB,REC,PCLAB,274,PCL201600100837,Jul,7,10,7/10/2016,FL,BAY,,,HL,Hand-Line,HL,,,,,,East,,,,,,,,,,7/10/2016,2016,3,6,42561,3,0.02,116.52567,,3,2016LS-1067-837,3.024640657,,,,
Lutjanus synagris,2016LS-1092-18,15.16,385,,840,,F,6_PC,HB,REC,HB,73171,,Jul,7,10,7/10/2016,MS,HARRISON,28,,HL,Hand-Line,HL,,16.34,415,,,East,,,,,,,,,,7/10/2016,2016,3,6,42561,3,0.02,116.52567,,3,2016LS-1092-18,3.024640657,,,,
Lutjanus synagris,2016LS-1092-7,11.93,303,,440,,M,2_PC,HB,REC,HB,73171,,Jul,7,10,7/10/2016,MS,HARRISON,28,,HL,Hand-Line,HL,,12.76,324,,,East,,,,,,,,,,7/10/2016,2016,3,2,42561,3,0.02,116.52567,,3,2016LS-1092-7,3.024640657,,,,
Lutjanus synagris,2015LS-1017-2,12.83,326,,570,,M,2_PC,HB,REC,HB,72830,,Jul,7,12,7/12/2015,MS,HARRISON,28,,HL,Hand-Line,HL,,13.78,350,,,East,,,,,,,,,,7/12/2015,2015,3,2,42197,3,0.03,115.52909,,3,2015LS-1017-2,3.030116359,,,,
Lutjanus synagris,2016LS-1071-929,9.84,250,,250,,F,2_PC,HB,REC,PCLAB,285,PCL201600100929,Jul,7,15,7/15/2016,FL,BAY,,,HL,Hand-Line,HL,,,,,,East,,,,,,,,,,7/15/2016,2016,3,2,42566,3,0.04,116.53936,,3,2016LS-1071-929,3.038329911,,,,
Lutjanus synagris,2017LS-1085-113,9.41,239,,,,M,2_PC,SS,FI,PCLAB,17E-RP002,PCL201700700113,Jul,7,19,7/19/2017,FL,NE GOM,,7,TR,Trap,TR,35.2,,,,,East,,,,,,,,,,7/19/2017,2017,3,2,42935,3,0.05,117.54962,,3,2017LS-1085-113,3.049281314,,,,
Lutjanus synagris,2017LS-1081-153,10.24,260,,,,M,4_PC,SS,FI,PCLAB,17E-OS001,PCL201700700153,Jul,7,21,7/21/2017,FL,NE GOM,,6,TR,Trap,TR,36.2,,,,,East,,,,,,,,,,7/21/2017,2017,3,4,42937,3,0.05,117.55510,,3,2017LS-1081-153,3.054757016,,,,
Lutjanus synagris,2017LS-1082-160,10.43,265,,,,M,4_PC,SS,FI,PCLAB,17E-PP003,PCL201700700160,Jul,7,21,7/21/2017,FL,NE GOM,,7,TR,Trap,TR,29.8,,,,,East,,,,,,,,,,7/21/2017,2017,3,4,42937,3,0.05,117.55510,,3,2017LS-1082-160,3.054757016,,,,
Lutjanus synagris,2015LS-1048-1136,11.5,292,,400,,F,4_PC,CP,REC,PCLAB,143,PCL201500101136,Jul,7,22,7/22/2015,FL,BAY,,,HL,Hand-Line,HL,,,,,,East,,,,,,,,,,7/22/2015,2015,3,4,42207,3,0.06,115.55647,,3,2015LS-1048-1136,3.057494867,,,,
Lutjanus synagris,2016LS-1129-256,9.45,240,,,,F,2_PC,SS,FI,PCLAB,16E-PL007,PCL201600700256,Jul,7,23,7/23/2016,FL,NE GOM,,,TR,Trap,TR,31,,,,,East,,,,,,,,,,7/23/2016,2016,3,2,42574,3,0.06,116.56126,,3,2016LS-1129-256,3.060232717,,,,
Lutjanus synagris,2015LS-3-264,,298,,,,F,6_PC,CM,CM,TIP,,TIP_20150696618,Jan,7,24,7/24/2015,LA,LAFOURCHE,,15.8888,HL,"REEL, ELECTRIC OR HYDRAULIC",,,,,,,West,,,,,,,,,GUTTED - HEAD ON,7/24/2015,2015,3,6,42209,3,0.06,115.56,,3,2015LS-3-264,3.062970568,,,,
Lutjanus synagris,2017LS-1084-290,13.31,338,,,,M,2_PC,SS,FI,PCLAB,17E-QH012,PCL201700700290,Jul,7,26,7/26/2017,FL,NE GOM,,7,TR,Trap,TR,17.2,,,,,East,,,,,,,,,,7/26/2017,2017,3,2,42942,3,0.07,117.56879,,3,2017LS-1084-290,3.06844627,,,,
Lutjanus synagris,2017LS-1063-1236,12.2,310,,524,,M,4_PC,HB,REC,PCLAB,535,PCL201700101236,Jul,7,27,7/27/2017,FL,BAY,,,HL,Hand-Line,HL,,,,,,East,,,,,,,,,,7/27/2017,2017,3,4,42943,3,0.07,117.57153,,3,2017LS-1063-1236,3.07118412,,,,
Lutjanus synagris,2015LS-1027-8,11.42,290,,390,,M,2_PC,HB,REC,HB,72645,,Jul,7,28,7/28/2015,AL,BALDWIN,29,,HL,Hand-Line,HL,,12.6,320,,,East,,,,,,,,,,7/28/2015,2015,3,2,42213,3,0.07,115.57290,,3,2015LS-1027-8,3.073921971,,,,
Lutjanus synagris,2015LS-1120-192,10.63,270,,290,,U,2_PC,SS,FI,PCLAB,15E-TM008,PCL201500700192,Jul,7,29,7/29/2015,FL,15E-TM008,,7,TR,Trap,TR,,,,,,U,,,,,,,,,,7/29/2015,2015,3,2,42214,3,0.08,115.57563,,3,2015LS-1120-192,3.076659822,,,,
Lutjanus synagris,2015LS-1127-303,11.14,283,,,,U,2_PC,SS,FI,PCLAB,15E-PR007,PCL201500700303,Jul,7,30,7/30/2015,FL,15E-PR007,,6,TR,Trap,TR,,,,,,U,,,,,,,,,,7/30/2015,2015,3,2,42215,3,0.08,115.57837,,3,2015LS-1127-303,3.079397673,,,,
Lutjanus synagris,2015LS-1036-59,12.6,320,,540,,F,2_PC,HB,REC,HB,72847,,Aug,8,6,8/6/2015,AL,BALDWIN,29,,HL,Hand-Line,HL,,13.58,345,,,East,,,,,,,,,,8/6/2015,2015,3,2,42222,3,0.1,115.59754,,3,2015LS-1036-59,3.098562628,7/1/2021,44378,,
Lutjanus synagris,2015LS-3-273,,305,,,,M,4_PC,CM,CM,TIP,,TIP_20150226154,Jan,8,7,8/7/2015,FL,PINELLAS,,5.9998,HL,ROD AND REEL,,,,,,,East,,,,,,,,,GUTTED - HEAD ON,8/7/2015,2015,3,4,42223,3,0.10,115.60,,3,2015LS-3-273,3.101300479,,,,
Lutjanus synagris,2015LS-3-274,,322,,,,U,4_PC,CM,CM,TIP,,TIP_20150226158,Jan,8,7,8/7/2015,FL,PINELLAS,,5.9998,HL,ROD AND REEL,,,,,,,East,,,,,,,,,GUTTED - HEAD ON,8/7/2015,2015,3,4,42223,3,0.10,115.60,,3,2015LS-3-274,3.101300479,,,,
Lutjanus synagris,2015LS-1032-16,13.19,335,,670,,M,2_PC,HB,REC,HB,72851,,Aug,8,9,8/9/2015,AL,MOBILE,29,,HL,Hand-Line,HL,,14.17,360,,,East,,,,,,,,,,8/9/2015,2015,3,2,42225,3,0.11,115.60575,,3,2015LS-1032-16,3.106776181,,,,
Lutjanus synagris,2017LS-1070-1449,14.57,370,,772,,M,4_PC,HB,REC,PCLAB,566,PCL201700101449,Aug,8,16,8/16/2017,FL,BAY,,,HL,Hand-Line,HL,,,,,,East,,,,,,,,,,8/16/2017,2017,3,4,42963,3,0.13,117.62628,,3,2017LS-1070-1449,3.125941136,,,,
Lutjanus synagris,2015LS-1030-1,12.6,320,,550,,M,4_PC,HB,REC,HB,72857,,Aug,8,18,8/18/2015,AL,BALDWIN,29,,HL,Hand-Line,HL,,13.54,344,,,East,,,,,,,,,,8/18/2015,2015,3,4,42234,3,0.13,115.63039,,3,2015LS-1030-1,3.131416838,Peak Spawning Date for Year of Capture ,Numeric Spawn Date,,
Lutjanus synagris,2015LS-1034-26,12.28,312,,480,,M,2_PC,HB,REC,HB,72662,,Aug,8,25,8/25/2015,AL,BALDWIN,29,,HL,Hand-Line,HL,,13.19,335,,,East,,,,,,,,,,8/25/2015,2015,3,2,42241,3,0.15,115.64956,,3,2015LS-1034-26,3.150581793,7/1/2017,42917,,
Lutjanus synagris,2015LS-1034-37,12.09,307,,440,,M,2_PC,HB,REC,HB,72662,,Aug,8,25,8/25/2015,AL,BALDWIN,29,,HL,Hand-Line,HL,,13.19,335,,,East,,,,,,,,,,8/25/2015,2015,3,2,42241,3,0.15,115.64956,,3,2015LS-1034-37,3.150581793,7/1/2018,43282,,
Lutjanus synagris,2015LS-1034-65,12.6,320,,540,,M,6_PC,HB,REC,HB,72662,,Aug,8,25,8/25/2015,AL,BALDWIN,29,,HL,Hand-Line,HL,,13.78,350,,,East,,,,,,,,,,8/25/2015,2015,3,6,42241,3,0.15,115.64956,,3,2015LS-1034-65,3.150581793,7/1/2019,43647,,
Lutjanus synagris,2016LS-3-168,,290,,,,U,2_PC,CM,CM,TIP,,TIP_20160697658,Jan,8,26,8/26/2016,LA,LAFOURCHE,,16.8888,HL,"REEL, ELECTRIC OR HYDRAULIC",,,,,,,West,,,,,,,,,GUTTED - HEAD ON,8/26/2016,2016,3,2,42608,3,0.15,116.65,,3,2016LS-3-168,3.153319644,,,,
Lutjanus synagris,2017LS-3-66,,263,,,,U,4_PC,CM,CM,TIP,,TIP_20170981266,Jan,8,28,8/28/2017,FL,BAY,,8.9998,HL,"REEL, ELECTRIC OR HYDRAULIC",,,,,,,East,,,,,,,,,GUTTED - HEAD ON,8/28/2017,2017,3,4,42975,3,0.16,117.66,,3,2017LS-3-66,3.158795346,,,,
Lutjanus synagris,2015LS-1075-20,12.48,317,,490,,M,2_PC,HB,REC,HB,72868,,Sep,9,1,9/1/2015,AL,BALDWIN,29,,HL,Hand-Line,HL,,13.39,340,,,East,,,,,,,,,,9/1/2015,2015,3,2,42248,3,0.17,115.66872,,3,2015LS-1075-20,3.169746749,,,,
Lutjanus synagris,2015LS-1075-33,12.6,320,,520,,F,4_PC,HB,REC,HB,72868,,Sep,9,1,9/1/2015,AL,BALDWIN,29,,HL,Hand-Line,HL,,13.74,349,,,East,,,,,,,,,,9/1/2015,2015,3,4,42248,3,0.17,115.66872,,3,2015LS-1075-33,3.169746749,,,,
Lutjanus synagris,2015LS-1075-35,12.2,310,,500,,M,6_PC,HB,REC,HB,72868,,Sep,9,1,9/1/2015,AL,BALDWIN,29,,HL,Hand-Line,HL,,13.19,335,,,East,,,,,,,,,,9/1/2015,2015,2,6,42248,3,0.17,115.66872,,2,2015LS-1075-35,3.169746749,,,,
Lutjanus synagris,2015LS-1075-46,12.2,310,,430,,M,4_PC,HB,REC,HB,72868,,Sep,9,1,9/1/2015,AL,BALDWIN,29,,HL,Hand-Line,HL,,13.07,332,,,East,,,,,,,,,,9/1/2015,2015,3,4,42248,3,0.17,115.66872,,3,2015LS-1075-46,3.169746749,,,,
Lutjanus synagris,2015LS-1068-22,12.6,320,,490,,M,2_PC,HB,REC,HB,72667,,Sep,9,3,9/3/2015,AL,BALDWIN,29,,HL,Hand-Line,HL,,13.98,355,,,East,,,,,,,,,,9/3/2015,2015,3,2,42250,3,0.18,115.67420,,3,2015LS-1068-22,3.17522245,,,,
Lutjanus synagris,2015LS-1068-71,14.25,362,,680,,M,6_PC,HB,REC,HB,72667,,Sep,9,3,9/3/2015,AL,BALDWIN,29,,HL,Hand-Line,HL,,15.16,385,,,East,,,,,,,,,,9/3/2015,2015,3,6,42250,3,0.18,115.67420,,3,2015LS-1068-71,3.17522245,,,,
Lutjanus synagris,2016LS-3-185,,337,,,,U,2_PC,CM,CM,TIP,,TIP_20160697987,Jan,9,12,9/12/2016,LA,LAFOURCHE,,15.8888,HL,"REEL, ELECTRIC OR HYDRAULIC",,,,,,,West,,,,,,,,,GUTTED - HEAD ON,9/12/2016,2016,3,2,42625,3,0.20,116.70,,3,2016LS-3-185,3.199863107,,,,
Lutjanus synagris,2015LS-1066-14,12.68,322,,580,,M,6_PC,HB,REC,HB,72673,,Sep,9,22,9/22/2015,AL,BALDWIN,29,,HL,Hand-Line,HL,,13.78,350,,,East,,,,,,,,,,9/22/2015,2015,3,6,42269,3,0.23,115.72621,,3,2015LS-1066-14,3.227241615,7/1/2022,44743,,
Lutjanus synagris,2016LS-1115-12,11.02,280,,380,,F,4_PC,HB,REC,HB,73648,,Sep,9,24,9/24/2016,FL,MANATEE,21,,HL,Hand-Line,HL,,12.01,305,,,East,,,,,,,,,,9/24/2016,2016,3,4,42637,3,0.23,116.73374,,3,2016LS-1115-12,3.232717317,,,,
Lutjanus synagris,2017LS-1073-1652,13.98,355,,722,,F,4_PC,HB,REC,PCLAB,593,PCL201700101652,Sep,9,28,9/28/2017,FL,BAY,,,HL,Hand-Line,HL,,,,,,East,,,,,,,,,,9/28/2017,2017,3,4,43006,3,0.24,117.74401,,3,2017LS-1073-1652,3.24366872,,,,
Lutjanus synagris,2017LS-1074-1666,14.13,359,,786,,M,4_PC,CP,REC,PCLAB,595,PCL201700101666,Sep,9,30,9/30/2017,FL,BAY,,,HL,Hand-Line,HL,,,,,,East,,,,,,,,,,9/30/2017,2017,3,4,43008,3,0.25,117.74949,,3,2017LS-1074-1666,3.249144422,,,,
Lutjanus synagris,2017LS-1074-1678,11.42,290,,401,,F,4_PC,CP,REC,PCLAB,595,PCL201700101678,Sep,9,30,9/30/2017,FL,BAY,,,HL,Hand-Line,HL,,,,,,East,,,,,,,,,,9/30/2017,2017,3,4,43008,3,0.25,117.74949,,3,2017LS-1074-1678,3.249144422,,,,
Lutjanus synagris,2016LS-1095-1448,11.89,302,,,,F,2_PC,CP,REC,PCLAB,348,PCL201600101448,Oct,10,1,10/1/2016,FL,BAY,,,HL,Hand-Line,HL,,,,,,East,,,,,,,,,,10/1/2016,2016,3,2,42644,3,0.25,116.75291,,3,2016LS-1095-1448,3.251882272,,,,
Lutjanus synagris,2017LS-3-70,,335,,,,U,4_PC,CM,CM,TIP,,TIP_20170225996,Jan,10,2,10/2/2017,FL,PINELLAS,,5.9998,HL,ROD AND REEL,,,,,,,East,,,,,,,,,GUTTED - HEAD ON,10/2/2017,2017,3,4,43010,3,0.25,117.75,,3,2017LS-3-70,3.254620123,,,,
Lutjanus synagris,2021LS-TX-8,10.67,271,,,344.73,F,6,Unknown,CM,NOAA,,,Oct,10,5,10/5/2021,TX,,,,,Unknown,,,,,,,West,,,,,,,,,,10/5/2021,2021,3,6,44474,3,0.26,121.76,,3,2021LS-TX-8,3.262833676,,,,
Lutjanus synagris,2021LS-TX-9,11.89,302,,,439.98,F,6,Unknown,CM,NOAA,,,Oct,10,5,10/5/2021,TX,,,,,Unknown,,,,,,,West,,,,,,,,,,10/5/2021,2021,3,6,44474,3,0.26,121.76,,3,2021LS-TX-9,3.262833676,,,,
Lutjanus synagris,2015LS-1064-78,12.28,312,,460,,F,6_PC,HB,REC,HB,72679,,Oct,10,7,10/7/2015,FL,SANTA ROSA,23,,HL,Hand-Line,HL,,13.39,340,,,East,,,,,,,,,,10/7/2015,2015,3,6,42284,3,0.27,115.76728,,3,2015LS-1064-78,3.268309377,,,,
Lutjanus synagris,2021LS-TX-10,11.77,299,,,553.38,U,6,Unknown,CM,NOAA,,,Oct,10,7,10/7/2021,TX,,,,,Unknown,,,,,,,West,,,,,,,,,,10/7/2021,2021,3,6,44476,3,0.27,121.77,,3,2021LS-TX-10,3.268309377,,,,
Lutjanus synagris,2015LS-1105-10,10.04,255,,280,,F,6_PC,HB,REC,HB,72763,,Oct,10,8,10/8/2015,FL,SARASOTA,21,,HL,Hand-Line,HL,,10.63,270,,,East,,,,,,,,,,10/8/2015,2015,3,6,42285,3,0.27,115.77002,,3,2015LS-1105-10,3.271047228,,,,
Lutjanus synagris,2015LS-1105-23,9.72,247,,250,,M,6_PC,HB,REC,HB,72763,,Oct,10,8,10/8/2015,FL,SARASOTA,21,,HL,Hand-Line,HL,,10.71,272,,,East,,,,,,,,,,10/8/2015,2015,3,6,42285,3,0.27,115.77002,,3,2015LS-1105-23,3.271047228,,,,
Lutjanus synagris,2015LS-1054-1563,13.74,349,,800,,F,4_PC,CP,REC,PCLAB,184,PCL201500101563,Oct,10,9,10/9/2015,FL,BAY,,,HL,Hand-Line,HL,,,,,,East,,,,,,,,,,10/9/2015,2015,3,4,42286,3,0.27,115.77276,,3,2015LS-1054-1563,3.273785079,,,,
Lutjanus synagris,2015LS-1074-1,11.81,300,,510,,U,4_PC,HB,REC,HB,72890,,Oct,10,12,10/12/2015,MS,HARRISON,28,,HL,Hand-Line,HL,,12.76,324,,,East,,,,,,,,,,10/12/2015,2015,3,4,42289,3,0.28,115.78097,,3,2015LS-1074-1,3.281998631,,,,
Lutjanus synagris,2015LS-1074-2,11.69,297,,550,,U,4_PC,HB,REC,HB,72890,,Oct,10,12,10/12/2015,MS,HARRISON,28,,HL,Hand-Line,HL,,12.68,322,,,East,,,,,,,,,,10/12/2015,2015,3,4,42289,3,0.28,115.78097,,3,2015LS-1074-2,3.281998631,,,,
Lutjanus synagris,2017LS-1089-1748,14.17,360,,828,,M,6_PC,CP,REC,PCLAB,605,PCL201700101748,Oct,10,12,10/12/2017,FL,BAY,,,HL,Hand-Line,HL,,,,,,East,,,,,,,,,,10/12/2017,2017,3,6,43020,3,0.28,117.78234,,3,2017LS-1089-1748,3.281998631,,,,
Lutjanus synagris,2017LS-1090-1754,13.86,352,,769,,F,6_PC,HB,REC,PCLAB,606,PCL201700101754,Oct,10,12,10/12/2017,FL,BAY,,,HL,Hand-Line,HL,,,,,,East,,,,,,,,,,10/12/2017,2017,3,6,43020,3,0.28,117.78234,,3,2017LS-1090-1754,3.281998631,,,,
Lutjanus synagris,2015LS-3-292,,257,,,,U,6_PC,CM,CM,TIP,,TIP_20150699455,Jan,10,13,10/13/2015,LA,LAFOURCHE,,16.8888,HL,"REEL, ELECTRIC OR HYDRAULIC",,,,,,,West,,,,,,,,,GUTTED - HEAD ON,10/13/2015,2015,3,6,42290,3,0.28,115.78,,3,2015LS-3-292,3.284736482,,,,
Lutjanus synagris,2015LS-1132-373,13.78,350,,800,,U,4_PC,SS,FI,PCLAB,15W-OB002,PCL201500700373,Oct,10,14,10/14/2015,FL,W-OB002,,9,TR,Trap,TR,,,,,,U,,,,,,,,,,10/14/2015,2015,3,4,42291,3,0.29,115.78645,,3,2015LS-1132-373,3.287474333,,,,
Lutjanus synagris,2016LS-1106-15,14.8,376,,830,,F,2_PC,HB,REC,HB,74208,,Oct,10,15,10/15/2016,LA,PLAQUEMINES,24,,HL,Hand-Line,HL,,15.83,402,,,West,,,,,,,,,,10/15/2016,2016,3,2,42658,3,0.29,116.79124,,3,2016LS-1106-15,3.290212183,,,,
Lutjanus synagris,2015LS-1133-391,14.21,361,,740,,U,6_PC,SS,FI,PCLAB,15W-JG006,PCL201500700391,Oct,10,16,10/16/2015,FL,W-JG006,,9,TR,Trap,TR,,,,,,U,,,,,,,,,,10/16/2015,2015,3,6,42293,3,0.29,115.79192,,3,2015LS-1133-391,3.292950034,,,,
Lutjanus synagris,2016LS-1117-2,11.42,290,,390,,F,6_PC,HB,REC,HB,73662,,Oct,10,18,10/18/2016,FL,SARASOTA,21,,HL,Hand-Line,HL,,12.48,317,,,East,,,,,,,,,,10/18/2016,2016,3,6,42661,3,0.3,116.79945,,3,2016LS-1117-2,3.298425736,,,,
Lutjanus synagris,2021LS-FSMP-3,10.75,273,4,,,F,,Trawling,FI,SEAMAP,,,Oct,10,22,10/22/2021,FL,UNK,,,,Trawl,,,11.5,292,,,U,,,232,10/22/2021 18:48,10/22/2021 19:18,38.9534386,39.8678386,,,10/22/2021,2021,3,6,44491,3,0.31,121.80972,4,3,2021LS-FSMP-3,3.309377139,,,,
Lutjanus synagris,2021LS-FSMP-4,10.24,260,3,,,M,,Trawling,FI,SEAMAP,,,Oct,10,23,10/23/2021,FL,UNK,,,,Trawl,,,10.98,279,,,U,,,221,10/22/2021 23:49,10/23/2021 0:19,47.3659193,49.7433614,,,10/23/2021,2021,3,6,44492,3,0.31,121.81246,3,3,2021LS-FSMP-4,3.31211499,,,,
Lutjanus synagris,2021LS-FSMP-8,12.91,328,3,,,M,,Trawling,FI,SEAMAP,,,Oct,10,24,10/24/2021,FL,UNK,,,,Trawl,,,13.82,351,,,U,,,278,10/24/2021 0:12,10/24/2021 0:42,51.2064,52.1208,,,10/24/2021,2021,3,6,44493,3,0.31,121.81520,3,3,2021LS-FSMP-8,3.314852841,,,,
